Source,Folio,Locus,Raw_Text,Clean_Text
RF1b-er,f106v,"f106v.23,+P0",ol.kalol.shar.chor.okal.chdy.chol.chedy.qotaiin.or.aiin.okeedy.qokain,ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain
RF1b-er,f106v,"f106v.24,+P0",saraiin.salshedy.qokchdy.qokol.chdaiin.chdal.air.odl.charain.otacfhy,saraiin salshedy qokchdy qokol chdaiin chdal air odl charain otacfhy
RF1b-er,f106v,"f106v.25,+P0",sar.sheol.chol.shar.chol.okarol,sar sheol chol shar chol okarol
RF1b-er,f106v,"f106v.26,+P0","tar.air.kshdain.okal.chdy.l,chedy.kshar.chopchy.otches.ar,al.opchdy",tar air kshdain okal chdy l chedy kshar chopchy otches ar al opchdy
RF1b-er,f106v,"f106v.27,+P0",olcheo.odaiin.sheotal.shoar.qokeey.oarar,olcheo odaiin sheotal shoar qokeey oarar
RF1b-er,f106v,"f106v.28,+P0",psheody.olkeedy.qokor.sheos.choty.qotaiin.oteody.otaiin.qokar.otydy,psheody olkeedy qokor sheos choty qotaiin oteody otaiin qokar otydy
RF1b-er,f106v,"f106v.29,+P0",ycheey.olchey.chedy.qotaiin.cheos.otaiin.otain.chotar.olos.aiin.cheog,ycheey olchey chedy qotaiin cheos otaiin otain chotar olos aiin cheog
RF1b-er,f106v,"f106v.30,+P0","otaiin.okochey.qody.oeesysarx.akeey.oteedy.ksheody.qokeedy.qoto,kody",otaiin okochey qody oeesysarx akeey oteedy ksheody qokeedy qoto kody
RF1b-er,f106v,"f106v.31,+P0",sheeyko.shody.chosaiin.olcham,sheeyko shody chosaiin olcham
RF1b-er,f106v,"f106v.32,+P0",polos.shdair.sheky.keedy.qoeedy.qofchedy.sair.al.pchedy.ypodaiin.sarag,polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin sarag
RF1b-er,f106v,"f106v.33,+P0",choaiin.ody.qotar.chey.ol.aiin.chea.dychy,choaiin ody qotar chey ol aiin chea dychy
RF1b-er,f106v,"f106v.34,+P0",pchodaiin.kcheeor.al.ky.shcthy.otos.ar.odal.pcheody.qotaiin.otor.alodam,pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam
RF1b-er,f106v,"f106v.35,+P0",shody.shockhy.qokeey.qokchol.kchedy.shdy.kchedy.chedy.qockhey.okaiin.al,shody shockhy qokeey qokchol kchedy shdy kchedy chedy qockhey okaiin al
RF1b-er,f106v,"f106v.36,+P0",sol.sheedy.qokaiin.cholkaiin,sol sheedy qokaiin cholkaiin
RF1b-er,f106v,"f106v.37,+P0",pyoaly.cheoaiir.al.kcheodar.qodaiin.shcphoor.shedy.otedar.opol.fchedy.odr,pyoaly cheoaiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr
RF1b-er,f106v,"f106v.38,+P0","okcheo,dy.qokeey.otchey.qokeey.qokeedal.qotchkeey.qol.rody.raiin.oty",okcheo dy qokeey otchey qokeey qokeedal qotchkeey qol rody raiin oty
RF1b-er,f106v,"f106v.39,+P0",qokaiin.cheykar.oteol,qokaiin cheykar oteol
RF1b-er,f106v,"f106v.40,+P0","ko.sheo,dy.qody.ches.aiin.dair.air.opchedy.pchdy.kolchedy.tcheodar.podkos",ko sheo dy qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkos
RF1b-er,f106v,"f106v.41,+P0","otedy.qoar.cheey.kaiin.qoteeo,dy.okaiin.oteey.qoteedy.choty",otedy qoar cheey kaiin qoteeo dy okaiin oteey qoteedy choty
RF1b-er,f106v,"f106v.42,+P0",py.chal.shedy.qoteedy.cheyky.okedaiin.otedy.odaiin.chdy.chy.keedy.lkey,py chal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey
RF1b-er,f106v,"f106v.43,+P0",chedy.okeey.qokeedy.okeey.sheey.qokaiin.al.al.kalos.chedy.dkaiin.chcthy,chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy
RF1b-er,f106v,"f106v.44,+P0",cthey.chey.okal.chey.keeyrain.okeeo.otaiin.chedar.oteedy.otol.oty,cthey chey okal chey keeyrain okeeo otaiin chedar oteedy otol oty
RF1b-er,f106v,"f106v.45,+P0",ysair.okeey.cheodain.chey.tchar.oqotaiin.oty.raral.oteey.sar.aildy,ysair okeey cheodain chey tchar oqotaiin oty raral oteey sar aildy
RF1b-er,f106v,"f106v.46,+P0",ytar.okain.cheokaiin.chedy.okeeey.chkaiin.ol.oky.raiin.cheoar.chos,ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos
RF1b-er,f106v,"f106v.47,+P0",dcheoaiin.shky,dcheoaiin shky
RF1b-er,f107r,"f107r.1,@P0",pchdlar.shealor.ykeeol.qokchy.otor.okeesodar.tarair.ateey.otaiin.ytar,pchdlar shealor ykeeol qokchy otor okeesodar tarair ateey otaiin ytar
RF1b-er,f107r,"f107r.2,+P0",dchey.qoteos.aiin.shedy.oteed.qor.aiin.cheockhy.olkeey.qotain.chey.qeeey.lor,dchey qoteos aiin shedy oteed qor aiin cheockhy olkeey qotain chey qeeey lor
RF1b-er,f107r,"f107r.3,+P0",olcheey.cheos.qokeeey.ycheedy.qotain.ykain.okeey.raiin,olcheey cheos qokeeey ycheedy qotain ykain okeey raiin
RF1b-er,f107r,"f107r.4,+P0","teeody.chedain.qoteey.qokar.deeo,ltedy.otar.ain.chajy.otokcho.qoked.okchedy",teeody chedain qoteey qokar deeo ltedy otar ain chajy otokcho qoked okchedy
RF1b-er,f107r,"f107r.5,+P0",olkchedy.tedy.oteeey.okchedy.qokeed.qokear.chedy.chokchedy.qokain.ar,olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar
RF1b-er,f107r,"f107r.6,+P0",okcheey.qokeedy.chotchedy.daiinar.oteey.lteey.chedaiin.okeeey.otaiin.am,okcheey qokeedy chotchedy daiinar oteey lteey chedaiin okeeey otaiin am
RF1b-er,f107r,"f107r.7,+P0",ytaiin.cheotchey.okaiin.chckhy.okeedy.otcheey,ytaiin cheotchey okaiin chckhy okeedy otcheey
RF1b-er,f107r,"f107r.8,+P0",tarshor.sheeey.oteeol.qokeey.qokedy.lkaiin.qokaiin.qokar.al.okirolcy,tarshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okirolcy
RF1b-er,f107r,"f107r.9,+P0",okaiin.sheey.tcheol.kain.okeey.chedy.oteedy.chdykchedy.chey.kain.an,okaiin sheey tcheol kain okeey chedy oteedy chdykchedy chey kain an
RF1b-er,f107r,"f107r.10,+P0",yteedy.qokeedy.okeol.lchedy.qokal.lor.sheal.cheedaiin.chey.sair.alom,yteedy qokeedy okeol lchedy qokal lor sheal cheedaiin chey sair alom
RF1b-er,f107r,"f107r.11,+P0","cheeo.cheea,l.qokaiin.ytain.y.keeol.l.oraiin.okaiin.okar.okaiin.otaram",cheeo cheea l qokaiin ytain y keeol l oraiin okaiin okar okaiin otaram
RF1b-er,f107r,"f107r.12,+P0",y.chol.chal.loraiir.aiinal,y chol chal loraiir aiinal
RF1b-er,f107r,"f107r.13,+P0",polchls.aiin.sheky.qokaiin.opchal.shedy.pshedaiin.otodal.shedy.otaral,polchls aiin sheky qokaiin opchal shedy pshedaiin otodal shedy otaral
RF1b-er,f107r,"f107r.14,+P0","cthedy.lshedy.cheol,chear.ar.alam.chtaiin.otar,ain.chey.qokaiin.otain",cthedy lshedy cheol chear ar alam chtaiin otar ain chey qokaiin otain
RF1b-er,f107r,"f107r.15,+P0","ychal.aiin.chey.qockhal.shal.otar,aiin.sheky.okeeey.raiin.airal",ychal aiin chey qockhal shal otar aiin sheky okeeey raiin airal
RF1b-er,f107r,"f107r.16,+P0",tolshosor.olkeedy.qotaiin.otalar.opcheol.qeeoy.shey.kair.otaiinam,tolshosor olkeedy qotaiin otalar opcheol qeeoy shey kair otaiinam
RF1b-er,f107r,"f107r.17,+P0",sair.chey.losaiin.chey,sair chey losaiin chey
RF1b-er,f107r,"f107r.18,+P0","poalosy.shey.tar.acphy.farsheey.fal.rolchy.sheey.opalkaiin.ypaiin,al",poalosy shey tar acphy farsheey fal rolchy sheey opalkaiin ypaiin al
RF1b-er,f107r,"f107r.19,+P0",oaiin.ol.rar.sheey.ylar.aiin.cholal.dy.cheeody.okeeey.cheodaiin.aldy,oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy
RF1b-er,f107r,"f107r.20,+P0",tcheol.tcheedy,tcheol tcheedy
RF1b-er,f107r,"f107r.21,+P0",taror.olal.akain.okaiin.qotal.shaiin.qokeol.lkaiin.akeeo.lkaiin.aiin,taror olal akain okaiin qotal shaiin qokeol lkaiin akeeo lkaiin aiin
RF1b-er,f107r,"f107r.22,+P0",yksheal.okaiiin.shockhy.daiin.qotalal.lshedy.qokal.r.aiiin.okair.lldy,yksheal okaiiin shockhy daiin qotalal lshedy qokal r aiiin okair lldy
RF1b-er,f107r,"f107r.23,+P0",chodaiin.shar.chodaiin,chodaiin shar chodaiin
RF1b-er,f107r,"f107r.24,+P0","pal.al,chky.okil.cheol.kair.lkain.qokeeo.kair.dar.aiin,pchod.l,kaiiin.olfy",pal al chky okil cheol kair lkain qokeeo kair dar aiin pchod l kaiiin olfy
RF1b-er,f107r,"f107r.25,+P0",ycheain.chal.kal.chedy.qokaiin.chody.qokchdy.qokal.char.chdalal.om,ycheain chal kal chedy qokaiin chody qokchdy qokal char chdalal om
RF1b-er,f107r,"f107r.26,+P0",olcheor.shey.cheey.olcheol.kaiin.otair.okal.cheody,olcheor shey cheey olcheol kaiin otair okal cheody
RF1b-er,f107r,"f107r.27,+P0","py,dar.aiiroj.qokiir.otiir.ofchedy.qofchedy.qofchol.chkaiin.chpaiin.orol",py dar aiiroj qokiir otiir ofchedy qofchedy qofchol chkaiin chpaiin orol
RF1b-er,f107r,"f107r.28,+P0",kar.aiin.chl.cholor.sheees.aiin.cheey.otchy.lkaiin.ykaiin.ykalkal,kar aiin chl cholor sheees aiin cheey otchy lkaiin ykaiin ykalkal
RF1b-er,f107r,"f107r.29,+P0","olkeeo,lkeeo.ar.shol",olkeeo lkeeo ar shol
RF1b-er,f107r,"f107r.30,+P0","pair.aiickheedy.shalkaiin.kairy.okar,al.qokaiin.opaichy.opal.rary.ky",pair aiickheedy shalkaiin kairy okar al qokaiin opaichy opal rary ky
RF1b-er,f107r,"f107r.31,+P0",daiin.sheol.chdy.okaiin.sheykal.shy.kl.al.kal.chdy.r.aiin.chain.yols,daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols
RF1b-er,f107r,"f107r.32,+P0",salxarshy.qokaiin.okal.qockhedy.okr.aiin.otar.qocthy.rolky,salxarshy qokaiin okal qockhedy okr aiin otar qocthy rolky
RF1b-er,f107r,"f107r.33,+P0",yaiin.chekain.cheo.kaiin.chey.qol.kaiiin.chky.lcheel.lkar.okal,yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal
RF1b-er,f107r,"f107r.34,+P0",fairar.al.arolkeey.qotal.cheotain.dar.okaiin.otaiin.otar.opaim,fairar al arolkeey qotal cheotain dar okaiin otaiin otar opaim
RF1b-er,f107r,"f107r.35,+P0",daiin.shl.lkeeol.lchedy.qokor.lkaiin.chedy.qotaiin.al.ol.kaldaim,daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim
RF1b-er,f107r,"f107r.36,+P0","dar.al,chor.kcheo.rkeey.chaiin.al.dal.qokchey.qokl.chey.lkaiin.lkar",dar al chor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar
RF1b-er,f107r,"f107r.37,+P0",ychklkaiin.chckhy.cho.l.alkain,ychklkaiin chckhy cho l alkain
RF1b-er,f107r,"f107r.38,+P0",poaral.orar.ofchey.qoteedy.qotaiin.opchedy.qokchey.otlchdain.aly,poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly
RF1b-er,f107r,"f107r.39,+P0",tair.cheol.cheol.kchekain.cheear.al.aiin.cho.lkain.al.oeedy.chey,tair cheol cheol kchekain cheear al aiin cho lkain al oeedy chey
RF1b-er,f107r,"f107r.40,+P0",lolkaiin.chey.qokaiin.chal.aiin.otaiin.olkar.otair.akal.okal,lolkaiin chey qokaiin chal aiin otaiin olkar otair akal okal
RF1b-er,f107r,"f107r.41,+P0",qokaiin.ar.ockhey.qokal.otal.otam,qokaiin ar ockhey qokal otal otam
RF1b-er,f107r,"f107r.42,+P0","pcholky.so,keey.aiin.oteey.ykchey.paichy.okeey.tain.ar.arodl.kairam",pcholky so keey aiin oteey ykchey paichy okeey tain ar arodl kairam
RF1b-er,f107r,"f107r.43,+P0",okeear.acthy.daiin.sheody.ykchedy.chykaiin.otal.taiin.chotaiin.aram,okeear acthy daiin sheody ykchedy chykaiin otal taiin chotaiin aram
RF1b-er,f107r,"f107r.44,+P0",ycheodain.okeey.qokeeody.qokaiin,ycheodain okeey qokeeody qokaiin
RF1b-er,f107r,"f107r.45,+P0","podky.chedy.qockhy.qokeedy.qok,okil.y.chees.opal.kaiin.otaiin.otar,am",podky chedy qockhy qokeedy qok okil y chees opal kaiin otaiin otar am
RF1b-er,f107r,"f107r.46,+P0",sar.cheey.qodaiin.qokaiin.ol.cheor.aiin.otal.taiin.qokaiin.otal.alkal,sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal
RF1b-er,f107r,"f107r.47,+P0",okain.cheey.lol.loeey.aiinal,okain cheey lol loeey aiinal
RF1b-er,f107r,"f107r.48,+P0","feiiral.chkal.lky.otain.ar.kal,kal.qotain.oty.lky.otaiin.ytaiin.om",feiiral chkal lky otain ar kal kal qotain oty lky otaiin ytaiin om
RF1b-er,f107r,"f107r.49,+P0","o.al,ain.ackhy.chkeiin.okair.chtl.lkaiin.okair.chtl.racthty",o al ain ackhy chkeiin okair chtl lkaiin okair chtl racthty
RF1b-er,f107r,"f107r.50,+P0",chain.al.lkeey.chol.taidy.qotaiin.ytaiin.lkl.lfchal.pchdy.pal.tar,chain al lkeey chol taidy qotaiin ytaiin lkl lfchal pchdy pal tar
RF1b-er,f107r,"f107r.51,+P0",sar.ain.chol.ol.cheey.otal.otal.ol.otchy.qoky.otaily,sar ain chol ol cheey otal otal ol otchy qoky otaily
RF1b-er,f107v,"f107v.1,@P0",kaisar.alkeeey.otalkchy.lkaiin.otody.qokair.lkal.chey.chody.otal.cheey,kaisar alkeeey otalkchy lkaiin otody qokair lkal chey chody otal cheey
RF1b-er,f107v,"f107v.2,+P0",daiin.dckhy.ol.daiin.chkal.qokedy.otal.chedy.oteos.aiin.otar.alkain.ol,daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol
RF1b-er,f107v,"f107v.3,+P0",sain.ain.aiiin.qotaiin.shol.kal.qokar.al.ochedy.lkaiin.otal.olkiir.alody,sain ain aiiin qotaiin shol kal qokar al ochedy lkaiin otal olkiir alody
RF1b-er,f107v,"f107v.4,+P0",dain.cheky.okechy.qokain.shocthy.otaiin.alkaiin,dain cheky okechy qokain shocthy otaiin alkaiin
RF1b-er,f107v,"f107v.5,+P0",tol.sheockhedy.qotol.chdor.otechdy.teol.tedaiin.opchedy.qopchdy.ytar.aiiim,tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiim
RF1b-er,f107v,"f107v.6,+P0",paiin.okaiin.qokaiy.olkeedy.qokeey.qotaiin.oky.lkal.okaiin.aiin.qokaldy,paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal okaiin aiin qokaldy
RF1b-er,f107v,"f107v.7,+P0",taiin.cheockhy.chain.qokain,taiin cheockhy chain qokain
RF1b-er,f107v,"f107v.8,+P0",polcheolkain.qokair.okeol.qokol.qokaiin.opcheol.qotedy.ltedy.otedam,polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam
RF1b-er,f107v,"f107v.9,+P0",saiin.sheykedy.qokain.qokedy.qokaiin.ylkaiin.qoky.lkaltaraty,saiin sheykedy qokain qokedy qokaiin ylkaiin qoky lkaltaraty
RF1b-er,f107v,"f107v.10,+P0",shodaiin.shey.qokair.qokaiin.chokedy.teiin.shedy,shodaiin shey qokair qokaiin chokedy teiin shedy
RF1b-er,f107v,"f107v.11,+P0",tshedy.okal.shedy.qokchey.chky.qokeey.qotaiin.otol.qoteedy.qopchcfhy,tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy
RF1b-er,f107v,"f107v.12,+P0",qokeey.lcheol.chol.kaiin.olkal.shedy.qokaly.odar.choty.qokaiin.otam,qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam
RF1b-er,f107v,"f107v.13,+P0",ycheey.qokain.ockheody.qokair.otal.qokaiin.otal.shocky.qokaiin.dalam,ycheey qokain ockheody qokair otal qokaiin otal shocky qokaiin dalam
RF1b-er,f107v,"f107v.14,+P0",daiin.shaiin.akaiin.qokar.qokal.qokal.cheody.qokain.okchdy.dlkal,daiin shaiin akaiin qokar qokal qokal cheody qokain okchdy dlkal
RF1b-er,f107v,"f107v.15,+P0",solain.qokal.okeey.lkaiin.okain.chkal.otain.chcthy.tarairy,solain qokal okeey lkaiin okain chkal otain chcthy tarairy
RF1b-er,f107v,"f107v.16,+P0",parair.okal.opchol.okal.opaiin.otedy.qokeody.talkal.lkar.aiiraly,parair okal opchol okal opaiin otedy qokeody talkal lkar aiiraly
RF1b-er,f107v,"f107v.17,+P0",saiin.or.ykeear.chckhy.okaiin.okal.qoklaiin.cheol.qokar.chey.lkam,saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam
RF1b-er,f107v,"f107v.18,+P0",qokain.qokchey.qekchdy.okaiin.lkl.chol.raiin.otaiin.alkaiin.dal,qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal
RF1b-er,f107v,"f107v.19,+P0","soral.ol,aiin.chor.akaiin.chkain.okaiin",soral ol aiin chor akaiin chkain okaiin
RF1b-er,f107v,"f107v.20,+P0",palar.or.air.kalkal.okaiin.chpal.cheody.qopchedy.pcholkal.opalkam,palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam
RF1b-er,f107v,"f107v.21,+P0",taiin.ol.kaiin.chol.kchedy.qokol.ain.air.kaiin.okal.otar.otalal,taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal
RF1b-er,f107v,"f107v.22,+P0",dar.alol.olaiin.olkal.chol.chdar,dar alol olaiin olkal chol chdar
RF1b-er,f107v,"f107v.23,+P0",palchar.ar.akaiiky.char.raikchy.ofcheiin.opalkar.otal.otar.alky,palchar ar akaiiky char raikchy ofcheiin opalkar otal otar alky
RF1b-er,f107v,"f107v.24,+P0",dain.olaiin.chol.olkain.lkaiin,dain olaiin chol olkain lkaiin
RF1b-er,f107v,"f107v.25,+P0",kaolkar.kolkar.okeol.qokeor.al.tody.opchey.oty.al.ky.pchey.rag,kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey rag
RF1b-er,f107v,"f107v.26,+P0",oraiin.sheor.qokain.cheody.qokain.otal.okaiin.olkeeoraral.oldy,oraiin sheor qokain cheody qokain otal okaiin olkeeoraral oldy
RF1b-er,f107v,"f107v.27,+P0","dal.okain.okchey.qokshy.okol.lkshedy.tar,aiin.sho.qokar.cheey.qokam",dal okain okchey qokshy okol lkshedy tar aiin sho qokar cheey qokam
RF1b-er,f107v,"f107v.28,+P0","y.cheor.cheol.lcheedy.r,araiin",y cheor cheol lcheedy r araiin
RF1b-er,f107v,"f107v.29,+P0",tolkeeedy.okeol.cheody.qokeey.qokchedy.qotyshey.qcthhy.lty.ltam,tolkeeedy okeol cheody qokeey qokchedy qotyshey qcthhy lty ltam
RF1b-er,f107v,"f107v.30,+P0",okain.al.okaiin.lkeody.otaiin.chol.lkaiin.lkeeey.qokaiin.chey.qoky,okain al okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky
RF1b-er,f107v,"f107v.31,+P0",sokod.chey.lkaiin.chedy.qe.okeody.qokeedy.rary,sokod chey lkaiin chedy qe okeody qokeedy rary
RF1b-er,f107v,"f107v.32,+P0",tay.oaiin.okeeody.okaiin.otaiin.otchey.qokaiin.okedy.qokam,tay oaiin okeeody okaiin otaiin otchey qokaiin okedy qokam
RF1b-er,f107v,"f107v.33,+P0",orain.chol.qodaiin.odain.aiin.okain.chkaly.raiin.y.kaiin.aldy,orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy
RF1b-er,f107v,"f107v.34,+P0",dyair.chey.lkeey.lchedy.raiin.sheey,dyair chey lkeey lchedy raiin sheey
RF1b-er,f107v,"f107v.35,+P0",polchedy.olkeey.lkey.chcthy.lkar.shedy.qokaiin.chedy.qokeedy.lol,polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol
RF1b-er,f107v,"f107v.36,+P0",tal.chey.lcheor.sheol.qokaiin.olkeedy.okar.ar.olkain.odain,tal chey lcheor sheol qokaiin olkeedy okar ar olkain odain
RF1b-er,f107v,"f107v.37,+P0",poraiin.okal.chedy.qolkeey.lpcheedy.qokol.rolkeedy.okaiin.otary,poraiin okal chedy qolkeey lpcheedy qokol rolkeedy okaiin otary
RF1b-er,f107v,"f107v.38,+P0",dain.okchey.qokchey.qokaiin.olkeey.qokol.oteey.oteey.lkain,dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain
RF1b-er,f107v,"f107v.39,+P0",okain.cheor.olkaiin.oain.cheary.raiin.okoiin.odaiin.okaiiny,okain cheor olkaiin oain cheary raiin okoiin odaiin okaiiny
RF1b-er,f107v,"f107v.40,+P0",chokeey.qokey.qokaiii.lor.aiin.aiily,chokeey qokey qokaiii lor aiin aiily
RF1b-er,f107v,"f107v.41,+P0",pokar.ar.keey.okeeo.l.cheey.qokchey.oteey.lkeeol.lkeedy.qokeey.lkain,pokar ar keey okeeo l cheey qokchey oteey lkeeol lkeedy qokeey lkain
RF1b-er,f107v,"f107v.42,+P0",or.ain.oloeeey.qokain,or ain oloeeey qokain
RF1b-er,f107v,"f107v.43,+P0",pol.keeeo.kaiiss.qokeey.chckhy.lkchaly.lkeey.opchey.rar.aiin.cheokaly,pol keeeo kaiiss qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly
RF1b-er,f107v,"f107v.44,+P0",kaich.ol.air.arody.qokeey.qokeey,kaich ol air arody qokeey qokeey
RF1b-er,f107v,"f107v.45,+P0",parain.okain.okechdy.dal.keeedal.shedy.okeeolkcheey.lkar.aiin.al,parain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al
RF1b-er,f107v,"f107v.46,+P0",soain.aiin.chey.qolaiin.al.chedy.kedy.qoteey.oteey.qokeeylkain,soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain
RF1b-er,f107v,"f107v.47,+P0",ycheey.qokeey.okeoteey.qokey.qokey.qokeey.daiin.y.akeey.odain,ycheey qokeey okeoteey qokey qokey qokeey daiin y akeey odain
RF1b-er,f107v,"f107v.48,+P0",oteedy.qokey.qokeedy.chody.chey.qoky.oteey.otain.chey.aiinal,oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal
RF1b-er,f107v,"f107v.49,+P0",ycheosaiin.oekey.chey.qokeey.ycheey.dy.qoy,ycheosaiin oekey chey qokeey ycheey dy qoy
RF1b-er,f108r,"f108r.1,@P0",teodeear.qopchety.okeeoly.okchdpchy.todashx.opar.yo.lpair.ajy.otedy.kedydy,teodeear qopchety okeeoly okchdpchy todashx opar yo lpair ajy otedy kedydy
RF1b-er,f108r,"f108r.2,+P0",qokeedy.chotedy.chockhed.qokeor.shedy.otal.otaiin.otedy.qokechy.ofchdy.qody,qokeedy chotedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody
RF1b-er,f108r,"f108r.3,+P0","cheodchy.qotechr.okedy.oteal.lkedal.okedy.otedy.okedal.chckhedy.choked,al",cheodchy qotechr okedy oteal lkedal okedy otedy okedal chckhedy choked al
RF1b-er,f108r,"f108r.4,+P0","ychedaiin.shky.chdy.oteeody.ched,or.sheeky",ychedaiin shky chdy oteeody ched or sheeky
RF1b-er,f108r,"f108r.5,+P0",tchokedy.chey.oteey.okeey.lkedshedy.okcheefy.pchofar.cheo.pchedy.qotedy.otol,tchokedy chey oteey okeey lkedshedy okcheefy pchofar cheo pchedy qotedy otol
RF1b-er,f108r,"f108r.6,+P0",ol.cheol.qo.qokeey.qokeey.qokeedy.sheoky.otedy.qotey.qokchey.chdar.aiin.y,ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y
RF1b-er,f108r,"f108r.7,+P0",okchey.okedy.qokchedy.chedy.qokedy.okar.chdy.okar.char.chkaiin.chsy,okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy
RF1b-er,f108r,"f108r.8,+P0",pochedy.shy.shokeedar.al.kedal.chokchy.qokar.ch.okeey.qaiin.okeedy.qetam,pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam
RF1b-er,f108r,"f108r.9,+P0",cthey.chedain.chedy.okedy.lkedy.raraiin.qotar.otal.kedy.ar.air.ockhedy,cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy
RF1b-er,f108r,"f108r.10,+P0","taiin.shkeedy.qoteey.oteey.yteol.ykeedy.chekar.qokeeo,daiin.okeyty.ody",taiin shkeedy qoteey oteey yteol ykeedy chekar qokeeo daiin okeyty ody
RF1b-er,f108r,"f108r.11,+P0","teodeey.ar.aiin.okeey.qetchdy.oteeody.okaiin.ykeeo.dain.otal,aiin.oly",teodeey ar aiin okeey qetchdy oteeody okaiin ykeeo dain otal aiin oly
RF1b-er,f108r,"f108r.12,+P0",tshey.okchey.dain.alaiin.ocheey.qokaiin.chlam.okaiin.okal.kain.alam,tshey okchey dain alaiin ocheey qokaiin chlam okaiin okal kain alam
RF1b-er,f108r,"f108r.13,+P0",ykeey.raiin.ar.ailodaiin,ykeey raiin ar ailodaiin
RF1b-er,f108r,"f108r.14,+P0",polchal.shol.qokar.shedy.pcholy.qokal.opchdy.ofal.shor.qokaiin.otalod,polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod
RF1b-er,f108r,"f108r.15,+P0",orain.cheey.chey.qokeey.chedy.okchedy.qoeedy.qockhey.diirain.okain,orain cheey chey qokeey chedy okchedy qoeedy qockhey diirain okain
RF1b-er,f108r,"f108r.16,+P0",sacthy.olkaiin.chckhy.daiin.dal.daiin,sacthy olkaiin chckhy daiin dal daiin
RF1b-er,f108r,"f108r.17,+P0",fcheokair.okedaiin.chedy.qokeed.okain.chdy.laiin.ofar.chedy.tedam,fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam
RF1b-er,f108r,"f108r.18,+P0",okeedy.lkal.daiin.ykchedy.qokol.chedy.qokedy.lkedy.okalo.l.chedly,okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalo l chedly
RF1b-er,f108r,"f108r.19,+P0",dchedy.okeedar.shchy.okol.kedy.okeedy.chalraiin.otedy.chtal.om,dchedy okeedar shchy okol kedy okeedy chalraiin otedy chtal om
RF1b-er,f108r,"f108r.20,+P0","dain.chey.qokeedy.chol,cheey.dalkar.okedy",dain chey qokeedy chol cheey dalkar okedy
RF1b-er,f108r,"f108r.21,+P0",qolshy.qoeedy.lkealshedy.shokal.keedy.qotedy.qopchedy.otal.dkedam,qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam
RF1b-er,f108r,"f108r.22,+P0",dcheol.shol.dal.qokaiin.otal.ol.shedy.qokey.chey.lor.aiin.okeeam,dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam
RF1b-er,f108r,"f108r.23,+P0",ykeol.chey.okain.charain,ykeol chey okain charain
